2026/01/16 16:42:16 [error] 33974#33974: *9612 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.208, server: mscinemas.billvoize.in, request: "GET /admin/banners?_rsc=1nz6f HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/banners?_rsc=1nz6f", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:42:16 [error] 33974#33974: *9610 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /admin/about?_rsc=1nz6f HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/about?_rsc=1nz6f", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:42:16 [error] 33974#33974: *9615 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.208, server: mscinemas.billvoize.in, request: "GET /admin/half-way-bookings?_rsc=1nz6f HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/half-way-bookings?_rsc=1nz6f", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:42:16 [error] 33974#33974: *9618 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.208, server: mscinemas.billvoize.in, request: "GET /admin/orders?_rsc=1nz6f HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/orders?_rsc=1nz6f", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:42:16 [error] 33974#33974: *9614 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /admin/dashboard?_rsc=1nz6f HTTP/1.1", upstream: "http://127.0.0.1:3000/admin/dashboard?_rsc=1nz6f", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:42:16 [error] 33977#33977: *9595 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FMovieDetails%2FGetMovies HTTP/1.1", upstream: "http://127.0.0.1:3000/api/proxy?endpoint=%2FMovieDetails%2FGetMovies", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:42:16 [error] 33976#33976: *9647 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.76.156, server: mscinemas.billvoize.in, request: "GET /movie-detail?movieId=W1lC HTTP/1.1", upstream: "http://127.0.0.1:3000/movie-detail?movieId=W1lC", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/"
2026/01/16 16:42:16 [error] 33977#33977: *9599 connect() failed (111: Connection refused) while connecting to upstream, client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FMovieDetails%2FGetMovies HTTP/1.1", upstream: "http://127.0.0.1:3000/api/proxy?endpoint=%2FMovieDetails%2FGetMovies", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:42:16 [error] 33976#33976: *9676 connect() failed (111: Connection refused) while connecting to upstream, client: 162.158.55.24, server: mscinemas.billvoize.in, request: "GET //uploads/1768238801625_avatar.jpg HTTP/1.1", upstream: "http://127.0.0.1:3000//uploads/1768238801625_avatar.jpg", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:42:16 [error] 33976#33976: *9678 connect() failed (111: Connection refused) while connecting to upstream, client: 172.68.146.237, server: mscinemas.billvoize.in, request: "GET /placeholder.png HTTP/1.1", upstream: "http://127.0.0.1:3000/placeholder.png", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/banners"
2026/01/16 16:43:04 [error] 33977#33977: *9599 limiting requests, excess: 10.420 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33160%2FXO8F715R HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:04 [error] 33974#33974: *9610 limiting requests, excess: 10.410 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33239%2FLESHXAMW HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:04 [error] 33974#33974: *9608 limiting requests, excess: 10.900 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33192%2F5MGT25UW HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:04 [error] 33974#33974: *9614 limiting requests, excess: 10.720 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33160%2FH2KIC2DS HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:04 [error] 33976#33976: *9687 limiting requests, excess: 10.120 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33154%2FPV8416ID HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:04 [error] 33977#33977: *9599 limiting requests, excess: 10.100 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33203%2FOMHCHJS4 HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:04 [error] 33974#33974: *9608 limiting requests, excess: 10.090 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33192%2F5MGT25UW HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:04 [error] 33974#33974: *9610 limiting requests, excess: 10.090 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33160%2FS760GYUX HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:04 [error] 33974#33974: *9614 limiting requests, excess: 10.350 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33192%2F5MGT25UW HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
